"label","frequency","origin","destination","origin.x","origin.y","destination.x","destination.y","distance","Id"
"ANG MO KIO > ANG MO KIO",691,"ANG MO KIO","ANG MO KIO",103.842096514,1.38009241806,103.842096514,1.38009241806,0,"1"
"ANG MO KIO > BEDOK",91,"ANG MO KIO","BEDOK",103.842096514,1.38009241806,103.928409411,1.32404687673,11.4539428075773,"2"
"ANG MO KIO > BUKIT MERAH",76,"ANG MO KIO","BUKIT MERAH",103.842096514,1.38009241806,103.823127211,1.27549132936,11.8339629114768,"3"
"ANG MO KIO > BUKIT TIMAH",55,"ANG MO KIO","BUKIT TIMAH",103.842096514,1.38009241806,103.790697957,1.32998917971,7.98919491527086,"4"
"ANG MO KIO > CHANGI",28,"ANG MO KIO","CHANGI",103.842096514,1.38009241806,103.997822558,1.35080636051,17.6343928142692,"5"
"ANG MO KIO > CHOA CHU KANG",55,"ANG MO KIO","CHOA CHU KANG",103.842096514,1.38009241806,103.747190557,1.3855559338,10.5793027978657,"6"
"ANG MO KIO > CLEMENTI",23,"ANG MO KIO","CLEMENTI",103.842096514,1.38009241806,103.760745818,1.31760020246,11.4174649997026,"7"
"ANG MO KIO > DOWNTOWN CORE",112,"ANG MO KIO","DOWNTOWN CORE",103.842096514,1.38009241806,103.854301181,1.28506469388,10.6652796495468,"8"
"ANG MO KIO > GEYLANG",57,"ANG MO KIO","GEYLANG",103.842096514,1.38009241806,103.889523394,1.32089838033,8.44268141721291,"9"
"ANG MO KIO > HOUGANG",125,"ANG MO KIO","HOUGANG",103.842096514,1.38009241806,103.889800438,1.36363757599,5.61597927751068,"10"
"ANG MO KIO > KALLANG",64,"ANG MO KIO","KALLANG",103.842096514,1.38009241806,103.866433422,1.31033541885,8.22409045501355,"11"
"ANG MO KIO > MUSEUM",25,"ANG MO KIO","MUSEUM",103.842096514,1.38009241806,103.84671397,1.29591621995,9.38453124112303,"12"
"ANG MO KIO > NOVENA",66,"ANG MO KIO","NOVENA",103.842096514,1.38009241806,103.835308907,1.32698374591,5.96009268882447,"13"
"ANG MO KIO > ORCHARD",38,"ANG MO KIO","ORCHARD",103.842096514,1.38009241806,103.83358043,1.30380687311,8.54479033211755,"14"
"ANG MO KIO > OUTRAM",28,"ANG MO KIO","OUTRAM",103.842096514,1.38009241806,103.842060982,1.28285843063,10.824038690824,"15"
"ANG MO KIO > PASIR RIS",28,"ANG MO KIO","PASIR RIS",103.842096514,1.38009241806,103.948298422,1.3786180999,11.8200559903582,"16"
"ANG MO KIO > QUEENSTOWN",72,"ANG MO KIO","QUEENSTOWN",103.842096514,1.38009241806,103.784558913,1.28907290333,11.9860291514541,"17"
"ANG MO KIO > TAMPINES",81,"ANG MO KIO","TAMPINES",103.842096514,1.38009241806,103.954259949,1.34365576027,13.1249217264143,"18"
"ANG MO KIO > TOA PAYOH",136,"ANG MO KIO","TOA PAYOH",103.842096514,1.38009241806,103.861025875,1.33668355661,5.2714787135726,"19"
"ANG MO KIO > YISHUN",153,"ANG MO KIO","YISHUN",103.842096514,1.38009241806,103.836949225,1.41497464027,3.92509469988609,"20"
"BEDOK > BEDOK",1056,"BEDOK","BEDOK",103.928409411,1.32404687673,103.928409411,1.32404687673,0,"21"
"BEDOK > BUKIT MERAH",110,"BEDOK","BUKIT MERAH",103.928409411,1.32404687673,103.823127211,1.27549132936,12.9035947776572,"22"
"BEDOK > CHANGI",119,"BEDOK","CHANGI",103.928409411,1.32404687673,103.997822558,1.35080636051,8.27937920800079,"23"
"BEDOK > DOWNTOWN CORE",320,"BEDOK","DOWNTOWN CORE",103.928409411,1.32404687673,103.854301181,1.28506469388,9.31950491455707,"24"
"BEDOK > GEYLANG",312,"BEDOK","GEYLANG",103.928409411,1.32404687673,103.889523394,1.32089838033,4.34178823351152,"25"
"BEDOK > KALLANG",100,"BEDOK","KALLANG",103.928409411,1.32404687673,103.866433422,1.31033541885,7.06418228346646,"26"
"BEDOK > MARINE PARADE",201,"BEDOK","MARINE PARADE",103.928409411,1.32404687673,103.896269432,1.3002290635,4.45239667551269,"27"
"BEDOK > MUSEUM",25,"BEDOK","MUSEUM",103.928409411,1.32404687673,103.84671397,1.29591621995,9.61609087558548,"28"
"BEDOK > NEWTON",30,"BEDOK","NEWTON",103.928409411,1.32404687673,103.838077796,1.30866002331,10.1978919662234,"29"
"BEDOK > NOVENA",68,"BEDOK","NOVENA",103.928409411,1.32404687673,103.835308907,1.32698374591,10.3662840250657,"30"
"BEDOK > ORCHARD",40,"BEDOK","ORCHARD",103.928409411,1.32404687673,103.83358043,1.30380687311,10.7913696633929,"31"
"BEDOK > OUTRAM",40,"BEDOK","OUTRAM",103.928409411,1.32404687673,103.842060982,1.28285843063,10.6475686513696,"32"
"BEDOK > PAYA LEBAR",23,"BEDOK","PAYA LEBAR",103.928409411,1.32404687673,103.914778629,1.35939710539,4.21742967984974,"33"
"BEDOK > QUEENSTOWN",144,"BEDOK","QUEENSTOWN",103.928409411,1.32404687673,103.784558913,1.28907290333,16.475805580182,"34"
"BEDOK > RIVER VALLEY",23,"BEDOK","RIVER VALLEY",103.928409411,1.32404687673,103.833973727,1.298046815,10.9010334538753,"35"
"BEDOK > ROCHOR",53,"BEDOK","ROCHOR",103.928409411,1.32404687673,103.853260197,1.30425591234,8.64868352108202,"36"
"BEDOK > TOA PAYOH",108,"BEDOK","TOA PAYOH",103.928409411,1.32404687673,103.861025875,1.33668355661,7.62987644386213,"37"
"BEDOK > TUAS",28,"BEDOK","TUAS",103.928409411,1.32404687673,103.632837209,1.27851714043,33.2826332226459,"38"
"BEDOK > WESTERN WATER CATCHMENT",42,"BEDOK","WESTERN WATER CATCHMENT",103.928409411,1.32404687673,103.689729797,1.38212976818,27.3379025360012,"39"
"BISHAN > ANG MO KIO",199,"BISHAN","ANG MO KIO",103.84041509,1.35496702049,103.842096514,1.38009241806,2.80319891260633,"40"
"BISHAN > BEDOK",42,"BISHAN","BEDOK",103.84041509,1.35496702049,103.928409411,1.32404687673,10.3801018965057,"41"
"BISHAN > BISHAN",144,"BISHAN","BISHAN",103.84041509,1.35496702049,103.84041509,1.35496702049,0,"42"
"BISHAN > BUKIT MERAH",38,"BISHAN","BUKIT MERAH",103.84041509,1.35496702049,103.823127211,1.27549132936,9.05397678165289,"43"
"BISHAN > DOWNTOWN CORE",51,"BISHAN","DOWNTOWN CORE",103.84041509,1.35496702049,103.854301181,1.28506469388,7.9334617165091,"44"
"BISHAN > GEYLANG",32,"BISHAN","GEYLANG",103.84041509,1.35496702049,103.889523394,1.32089838033,6.65219692147713,"45"
"BISHAN > HOUGANG",42,"BISHAN","HOUGANG",103.84041509,1.35496702049,103.889800438,1.36363757599,5.58011492426359,"46"
"BISHAN > KALLANG",30,"BISHAN","KALLANG",103.84041509,1.35496702049,103.866433422,1.31033541885,5.75056198259856,"47"
"BISHAN > NOVENA",40,"BISHAN","NOVENA",103.84041509,1.35496702049,103.835308907,1.32698374591,3.16649163514457,"48"
"BISHAN > ORCHARD",23,"BISHAN","ORCHARD",103.84041509,1.35496702049,103.83358043,1.30380687311,5.74569069256136,"49"
"BISHAN > QUEENSTOWN",72,"BISHAN","QUEENSTOWN",103.84041509,1.35496702049,103.784558913,1.28907290333,9.61499257417896,"50"
"BISHAN > TAMPINES",34,"BISHAN","TAMPINES",103.84041509,1.35496702049,103.954259949,1.34365576027,12.7320544529151,"51"
"BISHAN > TOA PAYOH",115,"BISHAN","TOA PAYOH",103.84041509,1.35496702049,103.861025875,1.33668355661,3.06655430136682,"52"
"BUKIT BATOK > ANG MO KIO",42,"BUKIT BATOK","ANG MO KIO",103.754742818,1.35566002771,103.842096514,1.38009241806,10.0946963283711,"53"
"BUKIT BATOK > BEDOK",36,"BUKIT BATOK","BEDOK",103.754742818,1.35566002771,103.928409411,1.32404687673,19.6449684748638,"54"
"BUKIT BATOK > BUKIT BATOK",596,"BUKIT BATOK","BUKIT BATOK",103.754742818,1.35566002771,103.754742818,1.35566002771,0,"55"
"BUKIT BATOK > BUKIT MERAH",110,"BUKIT BATOK","BUKIT MERAH",103.754742818,1.35566002771,103.823127211,1.27549132936,11.7287536177585,"56"
"BUKIT BATOK > BUKIT TIMAH",191,"BUKIT BATOK","BUKIT TIMAH",103.754742818,1.35566002771,103.790697957,1.32998917971,4.91706453764922,"57"
"BUKIT BATOK > CHANGI",28,"BUKIT BATOK","CHANGI",103.754742818,1.35566002771,103.997822558,1.35080636051,27.0573611723581,"58"
"BUKIT BATOK > CHOA CHU KANG",127,"BUKIT BATOK","CHOA CHU KANG",103.754742818,1.35566002771,103.747190557,1.3855559338,3.43248593461373,"59"
"BUKIT BATOK > CLEMENTI",85,"BUKIT BATOK","CLEMENTI",103.754742818,1.35566002771,103.760745818,1.31760020246,4.28914835544031,"60"
"BUKIT BATOK > DOWNTOWN CORE",142,"BUKIT BATOK","DOWNTOWN CORE",103.754742818,1.35566002771,103.854301181,1.28506469388,13.5838539546585,"61"
"BUKIT BATOK > GEYLANG",53,"BUKIT BATOK","GEYLANG",103.754742818,1.35566002771,103.889523394,1.32089838033,15.4907246767242,"62"
"BUKIT BATOK > HOUGANG",28,"BUKIT BATOK","HOUGANG",103.754742818,1.35566002771,103.889800438,1.36363757599,15.0565247513481,"63"
"BUKIT BATOK > JURONG EAST",170,"BUKIT BATOK","JURONG EAST",103.754742818,1.35566002771,103.734795612,1.32044375987,4.50515297920648,"64"
"BUKIT BATOK > JURONG WEST",125,"BUKIT BATOK","JURONG WEST",103.754742818,1.35566002771,103.704902701,1.34161199689,5.76287619131806,"65"
"BUKIT BATOK > KALLANG",40,"BUKIT BATOK","KALLANG",103.754742818,1.35566002771,103.866433422,1.31033541885,13.4149730115717,"66"
"BUKIT BATOK > NOVENA",32,"BUKIT BATOK","NOVENA",103.754742818,1.35566002771,103.835308907,1.32698374591,9.5174369330463,"67"
"BUKIT BATOK > ORCHARD",36,"BUKIT BATOK","ORCHARD",103.754742818,1.35566002771,103.83358043,1.30380687311,10.5023147205431,"68"
"BUKIT BATOK > OUTRAM",23,"BUKIT BATOK","OUTRAM",103.754742818,1.35566002771,103.842060982,1.28285843063,12.6535018311172,"69"
"BUKIT BATOK > PIONEER",55,"BUKIT BATOK","PIONEER",103.754742818,1.35566002771,103.672987658,1.31258701977,10.2845996266286,"70"
"BUKIT BATOK > QUEENSTOWN",204,"BUKIT BATOK","QUEENSTOWN",103.754742818,1.35566002771,103.784558913,1.28907290333,8.12126696490811,"71"
"BUKIT BATOK > TAMPINES",34,"BUKIT BATOK","TAMPINES",103.754742818,1.35566002771,103.954259949,1.34365576027,22.2441590318362,"72"
"BUKIT BATOK > TOA PAYOH",59,"BUKIT BATOK","TOA PAYOH",103.754742818,1.35566002771,103.861025875,1.33668355661,12.0152670720896,"73"
"BUKIT BATOK > TUAS",70,"BUKIT BATOK","TUAS",103.754742818,1.35566002771,103.632837209,1.27851714043,16.0563263353514,"74"
"BUKIT BATOK > WESTERN WATER CATCHMENT",49,"BUKIT BATOK","WESTERN WATER CATCHMENT",103.754742818,1.35566002771,103.689729797,1.38212976818,7.81216027106059,"75"
"BUKIT MERAH > BUKIT MERAH",725,"BUKIT MERAH","BUKIT MERAH",103.823127211,1.27549132936,103.823127211,1.27549132936,0,"76"
"BUKIT MERAH > CHANGI",25,"BUKIT MERAH","CHANGI",103.823127211,1.27549132936,103.997822558,1.35080636051,21.1726002186804,"77"
"BUKIT MERAH > CLEMENTI",123,"BUKIT MERAH","CLEMENTI",103.823127211,1.27549132936,103.760745818,1.31760020246,8.37682153286841,"78"
"BUKIT MERAH > DOWNTOWN CORE",127,"BUKIT MERAH","DOWNTOWN CORE",103.823127211,1.27549132936,103.854301181,1.28506469388,3.62939195844328,"79"
"BUKIT MERAH > GEYLANG",93,"BUKIT MERAH","GEYLANG",103.823127211,1.27549132936,103.889523394,1.32089838033,8.95273837093427,"80"
"BUKIT MERAH > ORCHARD",45,"BUKIT MERAH","ORCHARD",103.823127211,1.27549132936,103.83358043,1.30380687311,3.35990264412825,"81"
"BUKIT MERAH > OUTRAM",81,"BUKIT MERAH","OUTRAM",103.823127211,1.27549132936,103.842060982,1.28285843063,2.26113756925059,"82"
"BUKIT MERAH > WESTERN WATER CATCHMENT",28,"BUKIT MERAH","WESTERN WATER CATCHMENT",103.823127211,1.27549132936,103.689729797,1.38212976818,19.0082885366965,"83"
"BUKIT PANJANG > ANG MO KIO",45,"BUKIT PANJANG","ANG MO KIO",103.772997972,1.3668221789,103.842096514,1.38009241806,7.83041004804502,"84"
"BUKIT PANJANG > BOON LAY",25,"BUKIT PANJANG","BOON LAY",103.772997972,1.3668221789,103.702223694,1.31479263211,9.77669677773885,"85"
"BUKIT PANJANG > BUKIT BATOK",117,"BUKIT PANJANG","BUKIT BATOK",103.772997972,1.3668221789,103.754742818,1.35566002771,2.3814468064552,"86"
"BUKIT PANJANG > BUKIT MERAH",87,"BUKIT PANJANG","BUKIT MERAH",103.772997972,1.3668221789,103.823127211,1.27549132936,11.5969738342139,"87"
"BUKIT PANJANG > BUKIT PANJANG",674,"BUKIT PANJANG","BUKIT PANJANG",103.772997972,1.3668221789,103.772997972,1.3668221789,0,"88"
"BUKIT PANJANG > BUKIT TIMAH",121,"BUKIT PANJANG","BUKIT TIMAH",103.772997972,1.3668221789,103.790697957,1.32998917971,4.54884976029624,"89"
"BUKIT PANJANG > CHANGI",25,"BUKIT PANJANG","CHANGI",103.772997972,1.3668221789,103.997822558,1.35080636051,25.0837611419343,"90"
"BUKIT PANJANG > CLEMENTI",64,"BUKIT PANJANG","CLEMENTI",103.772997972,1.3668221789,103.760745818,1.31760020246,5.64647294950595,"91"
"BUKIT PANJANG > DOWNTOWN CORE",117,"BUKIT PANJANG","DOWNTOWN CORE",103.772997972,1.3668221789,103.854301181,1.28506469388,12.8336250316096,"92"
"BUKIT PANJANG > GEYLANG",42,"BUKIT PANJANG","GEYLANG",103.772997972,1.3668221789,103.889523394,1.32089838033,13.9392718479772,"93"
"BUKIT PANJANG > JURONG EAST",70,"BUKIT PANJANG","JURONG EAST",103.772997972,1.3668221789,103.734795612,1.32044375987,6.68804641137343,"94"
"BUKIT PANJANG > JURONG WEST",85,"BUKIT PANJANG","JURONG WEST",103.772997972,1.3668221789,103.704902701,1.34161199689,8.08115808289195,"95"
"BUKIT PANJANG > ORCHARD",64,"BUKIT PANJANG","ORCHARD",103.772997972,1.3668221789,103.83358043,1.30380687311,9.72958426101131,"96"
"BUKIT PANJANG > PIONEER",47,"BUKIT PANJANG","PIONEER",103.772997972,1.3668221789,103.672987658,1.31258701977,12.6620952712557,"97"
"BUKIT PANJANG > QUEENSTOWN",89,"BUKIT PANJANG","QUEENSTOWN",103.772997972,1.3668221789,103.784558913,1.28907290333,8.75011801705389,"98"
"BUKIT PANJANG > SEMBAWANG",23,"BUKIT PANJANG","SEMBAWANG",103.772997972,1.3668221789,103.818827667,1.45574704202,11.1356875296893,"99"
"BUKIT PANJANG > TUAS",51,"BUKIT PANJANG","TUAS",103.772997972,1.3668221789,103.632837209,1.27851714043,18.4375284276314,"100"
"BUKIT PANJANG > WESTERN WATER CATCHMENT",23,"BUKIT PANJANG","WESTERN WATER CATCHMENT",103.772997972,1.3668221789,103.689729797,1.38212976818,9.42207660426625,"101"
"BUKIT PANJANG > YISHUN",23,"BUKIT PANJANG","YISHUN",103.772997972,1.3668221789,103.836949225,1.41497464027,8.90974137617826,"102"
"BUKIT TIMAH > BEDOK",76,"BUKIT TIMAH","BEDOK",103.790697957,1.32998917971,103.928409411,1.32404687673,15.3401264786505,"103"
"BUKIT TIMAH > BUKIT MERAH",78,"BUKIT TIMAH","BUKIT MERAH",103.790697957,1.32998917971,103.823127211,1.27549132936,7.05903262590877,"104"
"BUKIT TIMAH > BUKIT TIMAH",276,"BUKIT TIMAH","BUKIT TIMAH",103.790697957,1.32998917971,103.790697957,1.32998917971,0,"105"
"BUKIT TIMAH > CLEMENTI",64,"BUKIT TIMAH","CLEMENTI",103.790697957,1.32998917971,103.760745818,1.31760020246,3.60740177244206,"106"
"BUKIT TIMAH > DOWNTOWN CORE",68,"BUKIT TIMAH","DOWNTOWN CORE",103.790697957,1.32998917971,103.854301181,1.28506469388,8.66683036303738,"107"
"BUKIT TIMAH > GEYLANG",23,"BUKIT TIMAH","GEYLANG",103.790697957,1.32998917971,103.889523394,1.32089838033,11.044713497495,"108"
"BUKIT TIMAH > HOUGANG",32,"BUKIT TIMAH","HOUGANG",103.790697957,1.32998917971,103.889800438,1.36363757599,11.6477059001825,"109"
"BUKIT TIMAH > KALLANG",32,"BUKIT TIMAH","KALLANG",103.790697957,1.32998917971,103.866433422,1.31033541885,8.70792140614784,"110"
"BUKIT TIMAH > NOVENA",32,"BUKIT TIMAH","NOVENA",103.790697957,1.32998917971,103.835308907,1.32698374591,4.9759933937631,"111"
"BUKIT TIMAH > ORCHARD",38,"BUKIT TIMAH","ORCHARD",103.790697957,1.32998917971,103.83358043,1.30380687311,5.59201621638063,"112"
"BUKIT TIMAH > PASIR RIS",34,"BUKIT TIMAH","PASIR RIS",103.790697957,1.32998917971,103.948298422,1.3786180999,18.3555012949402,"113"
"BUKIT TIMAH > QUEENSTOWN",197,"BUKIT TIMAH","QUEENSTOWN",103.790697957,1.32998917971,103.784558913,1.28907290333,4.60573526563468,"114"
"BUKIT TIMAH > TAMPINES",47,"BUKIT TIMAH","TAMPINES",103.790697957,1.32998917971,103.954259949,1.34365576027,18.2661477863892,"115"
"BUKIT TIMAH > TOA PAYOH",53,"BUKIT TIMAH","TOA PAYOH",103.790697957,1.32998917971,103.861025875,1.33668355661,7.86214559371652,"116"
"BUKIT TIMAH > WESTERN ISLANDS",23,"BUKIT TIMAH","WESTERN ISLANDS",103.790697957,1.32998917971,103.709025302,1.24953638543,12.7603867636703,"117"
"CHANGI > GEYLANG",57,"CHANGI","GEYLANG",103.997822558,1.35080636051,103.889523394,1.32089838033,12.5039201055616,"118"
"CHOA CHU KANG > BOON LAY",32,"CHOA CHU KANG","BOON LAY",103.747190557,1.3855559338,103.702223694,1.31479263211,9.33249176203142,"119"
"CHOA CHU KANG > BUKIT MERAH",83,"CHOA CHU KANG","BUKIT MERAH",103.747190557,1.3855559338,103.823127211,1.27549132936,14.8841618186704,"120"
"CHOA CHU KANG > BUKIT PANJANG",174,"CHOA CHU KANG","BUKIT PANJANG",103.747190557,1.3855559338,103.772997972,1.3668221789,3.54931521101104,"121"
"CHOA CHU KANG > BUKIT TIMAH",117,"CHOA CHU KANG","BUKIT TIMAH",103.747190557,1.3855559338,103.790697957,1.32998917971,7.85531968487113,"122"
"CHOA CHU KANG > CHOA CHU KANG",634,"CHOA CHU KANG","CHOA CHU KANG",103.747190557,1.3855559338,103.747190557,1.3855559338,0,"123"
"CHOA CHU KANG > CLEMENTI",53,"CHOA CHU KANG","CLEMENTI",103.747190557,1.3855559338,103.760745818,1.31760020246,7.71374535356623,"124"
"CHOA CHU KANG > DOWNTOWN CORE",100,"CHOA CHU KANG","DOWNTOWN CORE",103.747190557,1.3855559338,103.854301181,1.28506469388,16.3472745671047,"125"
"CHOA CHU KANG > GEYLANG",49,"CHOA CHU KANG","GEYLANG",103.747190557,1.3855559338,103.889523394,1.32089838033,17.3986114030993,"126"
"CHOA CHU KANG > HOUGANG",25,"CHOA CHU KANG","HOUGANG",103.747190557,1.3855559338,103.889800438,1.36363757599,16.0571520872433,"127"
"CHOA CHU KANG > JURONG EAST",81,"CHOA CHU KANG","JURONG EAST",103.747190557,1.3855559338,103.734795612,1.32044375987,7.37834468205321,"128"
"CHOA CHU KANG > JURONG WEST",117,"CHOA CHU KANG","JURONG WEST",103.747190557,1.3855559338,103.704902701,1.34161199689,6.78804275259784,"129"
"CHOA CHU KANG > ORCHARD",23,"CHOA CHU KANG","ORCHARD",103.747190557,1.3855559338,103.83358043,1.30380687311,13.2381332383617,"130"
"CHOA CHU KANG > PIONEER",47,"CHOA CHU KANG","PIONEER",103.747190557,1.3855559338,103.672987658,1.31258701977,11.5833693273694,"131"
